Date,Country,Category,ProductName,PaymentMethod,OrderPriority,ReturnStatus,ReturnBinary,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Discount_Amount,Net_Revenue,Estimated_Profit,Profit_per_unit,Effective_UnitPrice,Shipping_Burden,Order_Value,stringencyindex,stay_home_requirement,is_covid,is_lockdown
2018-11-17,Not Available,Fashion,Titak watch,credit_card,Medium,Not Available,0,228.0,2.0,0.2,13.9,456.0,91.2,364.8,350.90000000000003,175.45000000000002,182.4,0.0381030701754386,378.7,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Fossil Watch,credit_card,Medium,Not Available,0,159.0,5.0,0.3,5.5,795.0,238.5,556.5,551.0,110.2,111.3,0.009883198562443846,562.0,0.0,0.0,0,0
2018-11-17,Not Available,Auto & Accessories,Tyre,credit_card,Medium,Not Available,0,250.0,2.0,0.2,16.0,500.0,100.0,400.0,384.0,192.0,200.0,0.04,416.0,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Titak watch,credit_card,Medium,Not Available,0,228.0,1.0,0.1,14.6,228.0,22.8,205.2,190.6,190.6,205.2,0.07115009746588694,219.79999999999998,0.0,0.0,0,0
2018-11-17,Not Available,Auto & Accessories,Car Speakers,e_wallet,Medium,Not Available,0,211.0,4.0,0.1,12.3,844.0,84.4,759.6,747.3000000000001,186.82500000000002,189.9,0.01619273301737757,771.9,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122.0,5.0,0.3,2.4,610.0,183.0,427.0,424.6,84.92,85.4,0.005620608899297424,429.4,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Shoe Rack,credit_card,Medium,Not Available,0,124.0,5.0,0.3,1.3,620.0,186.0,434.0,432.7,86.53999999999999,86.8,0.0029953917050691246,435.3,0.0,0.0,0,0
2018-11-17,Not Available,Auto & Accessories,Tyre,credit_card,Medium,Not Available,0,250.0,1.0,0.2,10.8,250.0,50.0,200.0,189.2,189.2,200.0,0.054000000000000006,210.8,0.0,0.0,0,0
2018-11-17,Not Available,Auto & Accessories,Car Body Covers,credit_card,Critical,Not Available,0,117.0,1.0,0.3,1.9,117.0,35.1,81.9,80.0,80.0,81.9,0.023199023199023196,83.80000000000001,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Casula Shoes,credit_card,Medium,Not Available,0,122.0,5.0,0.2,3.0,610.0,122.0,488.0,485.0,97.0,97.6,0.006147540983606557,491.0,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Fossil Watch,credit_card,High,Not Available,0,159.0,1.0,0.5,6.0,159.0,79.5,79.5,73.5,73.5,79.5,0.07547169811320754,85.5,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Towels,credit_card,Medium,Not Available,0,228.0,1.0,0.3,11.4,228.0,68.39999999999999,159.60000000000002,148.20000000000002,148.20000000000002,159.60000000000002,0.07142857142857142,171.00000000000003,0.0,0.0,0,0
2018-11-17,Not Available,Electronic,Watch,credit_card,Medium,Not Available,0,104.0,1.0,0.2,1.4,104.0,20.8,83.2,81.8,81.8,83.2,0.016826923076923076,84.60000000000001,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Beds,credit_card,Medium,Not Available,0,78.0,1.0,0.4,3.9,78.0,31.200000000000003,46.8,42.9,42.9,46.8,0.08333333333333334,50.699999999999996,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Titak watch,money_order,High,Not Available,0,228.0,3.0,0.4,12.1,684.0,273.6,410.4,398.29999999999995,132.76666666666665,136.79999999999998,0.029483430799220275,422.5,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Bed Sheets,money_order,Low,Not Available,0,211.0,5.0,0.3,9.9,1055.0,316.5,738.5,728.6,145.72,147.7,0.013405551794177387,748.4,0.0,0.0,0,0
2018-11-17,Not Available,Auto & Accessories,Car Mat,credit_card,Critical,Not Available,0,54.0,1.0,0.2,1.8,54.0,10.8,43.2,41.400000000000006,41.400000000000006,43.2,0.041666666666666664,45.0,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218.0,3.0,0.3,11.8,654.0,196.2,457.8,446.0,148.66666666666666,152.6,0.025775447793796417,469.6,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62.0,2.0,0.1,3.1,124.0,12.4,111.6,108.5,54.25,55.8,0.02777777777777778,114.69999999999999,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211.0,2.0,0.2,12.3,422.0,84.4,337.6,325.3,162.65,168.8,0.03643364928909953,349.90000000000003,0.0,0.0,0,0
2018-11-17,Not Available,Home & Furniture,Towels,credit_card,High,Not Available,0,228.0,1.0,0.3,11.4,228.0,68.39999999999999,159.60000000000002,148.20000000000002,148.20000000000002,159.60000000000002,0.07142857142857142,171.00000000000003,0.0,0.0,0,0
2018-11-17,Not Available,Fashion,T - Shirts,money_order,Medium,Not Available,0,248.0,1.0,0.5,13.1,248.0,124.0,124.0,110.9,110.9,124.0,0.10564516129032257,137.1,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Beds,debit_card,High,Not Available,0,78.0,2.0,0.4,2.0,156.0,62.400000000000006,93.6,91.6,45.8,46.8,0.021367521367521368,95.6,0.0,0.0,0,0
2018-11-18,Not Available,Electronic,Mouse,money_order,Medium,Not Available,0,111.0,1.0,0.2,2.5,111.0,22.200000000000003,88.8,86.3,86.3,88.8,0.028153153153153154,91.3,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Sports Wear,money_order,Critical,Not Available,0,85.0,2.0,0.4,4.3,170.0,68.0,102.0,97.7,48.85,51.0,0.042156862745098035,106.3,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Sofa Covers,credit_card,Medium,Not Available,0,216.0,1.0,0.3,10.4,216.0,64.8,151.2,140.79999999999998,140.79999999999998,151.2,0.0687830687830688,161.6,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Suits,money_order,Medium,Not Available,0,109.0,4.0,0.4,1.2,436.0,174.4,261.6,260.40000000000003,65.10000000000001,65.4,0.004587155963302752,262.8,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Formal Shoes,credit_card,High,Not Available,0,213.0,4.0,0.1,12.4,852.0,85.2,766.8,754.4,188.6,191.7,0.01617110067814293,779.1999999999999,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Suits,credit_card,Critical,Not Available,0,109.0,1.0,0.5,2.8,109.0,54.5,54.5,51.7,51.7,54.5,0.05137614678899082,57.3,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,T - Shirts,e_wallet,Medium,Not Available,0,248.0,5.0,0.5,10.6,1240.0,620.0,620.0,609.4,121.88,124.0,0.017096774193548388,630.6,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Bed Sheets,credit_card,High,Not Available,0,211.0,3.0,0.3,11.2,633.0,189.9,443.1,431.90000000000003,143.96666666666667,147.70000000000002,0.025276461295418638,454.3,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Sneakers,credit_card,High,Not Available,0,62.0,2.0,0.4,3.1,124.0,49.6,74.4,71.30000000000001,35.650000000000006,37.2,0.041666666666666664,77.5,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Titak watch,money_order,Medium,Not Available,0,228.0,2.0,0.1,14.3,456.0,45.6,410.4,396.09999999999997,198.04999999999998,205.2,0.03484405458089669,424.7,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Sports Wear,credit_card,Critical,Not Available,0,85.0,2.0,0.5,4.3,170.0,85.0,85.0,80.7,40.35,42.5,0.05058823529411764,89.3,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Fossil Watch,credit_card,Medium,Not Available,0,159.0,3.0,0.4,6.0,477.0,190.8,286.2,280.2,93.39999999999999,95.39999999999999,0.020964360587002098,292.2,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218.0,3.0,0.1,13.1,654.0,65.4,588.6,575.5,191.83333333333334,196.20000000000002,0.022256201155283723,601.7,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Bed Sheets,credit_card,Low,Not Available,0,211.0,1.0,0.3,12.5,211.0,63.3,147.7,135.2,135.2,147.7,0.08463100880162493,160.2,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Curtains,credit_card,Low,Not Available,0,34.0,1.0,0.2,3.4,34.0,6.800000000000001,27.2,23.8,23.8,27.2,0.125,30.599999999999998,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Sofas,money_order,Medium,Not Available,0,67.0,1.0,0.3,6.7,67.0,20.099999999999998,46.900000000000006,40.2,40.2,46.900000000000006,0.14285714285714285,53.60000000000001,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Bed Sheets,money_order,Medium,Not Available,0,211.0,1.0,0.1,12.0,211.0,21.1,189.9,177.9,177.9,189.9,0.0631911532385466,201.9,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Dinning Tables,money_order,Medium,Not Available,0,119.0,5.0,0.3,0.9,595.0,178.5,416.5,415.6,83.12,83.3,0.0021608643457382954,417.4,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196.0,2.0,0.4,10.0,392.0,156.8,235.2,225.2,112.6,117.6,0.04251700680272109,245.2,0.0,0.0,0,0
2018-11-18,Not Available,Home & Furniture,Dinner Crockery,e_wallet,Medium,Not Available,0,133.0,1.0,0.3,3.3,133.0,39.9,93.1,89.8,89.8,93.1,0.03544575725026853,96.39999999999999,0.0,0.0,0,0
2018-11-18,Not Available,Fashion,Jeans,credit_card,High,Not Available,0,218.0,1.0,0.4,12.1,218.0,87.2,130.8,118.70000000000002,118.70000000000002,130.8,0.09250764525993883,142.9,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62.0,5.0,0.4,1.2,310.0,124.0,186.0,184.8,36.96,37.2,0.0064516129032258064,187.2,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Titak watch,credit_card,Medium,Not Available,0,228.0,5.0,0.5,13.7,1140.0,570.0,570.0,556.3,111.25999999999999,114.0,0.024035087719298246,583.7,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218.0,5.0,0.5,8.4,1090.0,545.0,545.0,536.6,107.32000000000001,109.0,0.015412844036697248,553.4,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196.0,3.0,0.4,9.2,588.0,235.20000000000002,352.79999999999995,343.59999999999997,114.53333333333332,117.59999999999998,0.026077097505668934,361.99999999999994,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85.0,3.0,0.1,0.2,255.0,25.5,229.5,229.3,76.43333333333334,76.5,0.0008714596949891068,229.7,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Suits,credit_card,Critical,Not Available,0,109.0,1.0,0.4,2.0,109.0,43.6,65.4,63.400000000000006,63.400000000000006,65.4,0.030581039755351678,67.4,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Running Shoes,credit_card,Medium,Not Available,0,224.0,1.0,0.4,13.5,224.0,89.60000000000001,134.39999999999998,120.89999999999998,120.89999999999998,134.39999999999998,0.10044642857142859,147.89999999999998,0.0,0.0,0,0
2018-11-19,Not Available,Auto & Accessories,Car Seat Covers,credit_card,High,Not Available,0,114.0,4.0,0.3,2.0,456.0,136.79999999999998,319.20000000000005,317.20000000000005,79.30000000000001,79.80000000000001,0.006265664160401001,321.20000000000005,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Running Shoes,credit_card,Low,Not Available,0,224.0,1.0,0.2,13.1,224.0,44.800000000000004,179.2,166.1,166.1,179.2,0.07310267857142858,192.29999999999998,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,T - Shirts,money_order,Medium,Not Available,0,248.0,3.0,0.3,14.6,744.0,223.2,520.8,506.19999999999993,168.73333333333332,173.6,0.028033794162826423,535.4,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Shirts,money_order,Medium,Not Available,0,196.0,1.0,0.4,10.8,196.0,78.4,117.6,106.8,106.8,117.6,0.09183673469387756,128.4,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,T - Shirts,credit_card,Medium,Not Available,0,248.0,5.0,0.4,11.8,1240.0,496.0,744.0,732.2,146.44,148.8,0.015860215053763442,755.8,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Shirts,credit_card,High,Not Available,0,196.0,2.0,0.4,10.0,392.0,156.8,235.2,225.2,112.6,117.6,0.04251700680272109,245.2,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Suits,credit_card,Medium,Not Available,0,109.0,1.0,0.5,0.7,109.0,54.5,54.5,53.8,53.8,54.5,0.012844036697247705,55.2,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62.0,1.0,0.5,6.2,62.0,31.0,31.0,24.8,24.8,31.0,0.2,37.2,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Titak watch,credit_card,Critical,Not Available,0,228.0,1.0,0.5,12.1,228.0,114.0,114.0,101.9,101.9,114.0,0.10614035087719298,126.1,0.0,0.0,0,0
2018-11-19,Not Available,Home & Furniture,Towels,money_order,High,Not Available,0,228.0,3.0,0.2,13.4,684.0,136.8,547.2,533.8000000000001,177.93333333333337,182.4,0.02448830409356725,560.6,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Shirts,money_order,Medium,Not Available,0,196.0,4.0,0.5,7.7,784.0,392.0,392.0,384.3,96.075,98.0,0.019642857142857142,399.7,0.0,0.0,0,0
2018-11-19,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211.0,3.0,0.2,11.8,633.0,126.60000000000001,506.4,494.59999999999997,164.86666666666665,168.79999999999998,0.023301737756714062,518.1999999999999,0.0,0.0,0,0
2018-11-19,Not Available,Home & Furniture,Curtains,credit_card,High,Not Available,0,34.0,2.0,0.4,0.9,68.0,27.200000000000003,40.8,39.9,19.95,20.4,0.022058823529411766,41.699999999999996,0.0,0.0,0,0
2018-11-19,Not Available,Home & Furniture,Dinner Crockery,e_wallet,Medium,Not Available,0,133.0,1.0,0.4,4.2,133.0,53.2,79.8,75.6,75.6,79.8,0.052631578947368425,84.0,0.0,0.0,0,0
2018-11-19,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196.0,3.0,0.3,9.8,588.0,176.4,411.6,401.8,133.93333333333334,137.20000000000002,0.023809523809523808,421.40000000000003,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34.0,1.0,0.4,0.7,34.0,13.600000000000001,20.4,19.7,19.7,20.4,0.03431372549019608,21.099999999999998,0.0,0.0,0,0
2018-11-20,Not Available,Electronic,Watch,money_order,Medium,Not Available,0,104.0,1.0,0.2,0.3,104.0,20.8,83.2,82.9,82.9,83.2,0.0036057692307692305,83.5,0.0,0.0,0,0
2018-11-20,Not Available,Auto & Accessories,Car Media Players,credit_card,High,Not Available,0,140.0,5.0,0.3,3.2,700.0,210.0,490.0,486.8,97.36,98.0,0.006530612244897959,493.2,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Sofa Covers,credit_card,Medium,Not Available,0,216.0,3.0,0.2,12.3,648.0,129.6,518.4,506.09999999999997,168.7,172.79999999999998,0.023726851851851853,530.6999999999999,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85.0,3.0,0.2,2.8,255.0,51.0,204.0,201.2,67.06666666666666,68.0,0.013725490196078431,206.8,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,T - Shirts,money_order,Medium,Not Available,0,248.0,4.0,0.3,13.8,992.0,297.59999999999997,694.4000000000001,680.6000000000001,170.15000000000003,173.60000000000002,0.01987327188940092,708.2,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Sneakers,credit_card,High,Not Available,0,62.0,1.0,0.4,6.2,62.0,24.8,37.2,31.000000000000004,31.000000000000004,37.2,0.16666666666666666,43.400000000000006,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Jeans,credit_card,Low,Not Available,0,218.0,1.0,0.3,11.2,218.0,65.39999999999999,152.60000000000002,141.40000000000003,141.40000000000003,152.60000000000002,0.07339449541284403,163.8,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Towels,credit_card,High,Not Available,0,228.0,2.0,0.3,13.4,456.0,136.79999999999998,319.20000000000005,305.80000000000007,152.90000000000003,159.60000000000002,0.041979949874686714,332.6,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Jeans,money_order,Critical,Not Available,0,218.0,2.0,0.5,11.6,436.0,218.0,218.0,206.4,103.2,109.0,0.05321100917431192,229.6,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Casula Shoes,credit_card,Medium,Not Available,0,122.0,2.0,0.4,3.2,244.0,97.60000000000001,146.39999999999998,143.2,71.6,73.19999999999999,0.021857923497267763,149.59999999999997,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Fossil Watch,credit_card,Critical,Not Available,0,159.0,1.0,0.4,7.6,159.0,63.6,95.4,87.80000000000001,87.80000000000001,95.4,0.07966457023060795,103.0,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,T - Shirts,credit_card,Low,Not Available,0,248.0,5.0,0.5,10.6,1240.0,620.0,620.0,609.4,121.88,124.0,0.017096774193548388,630.6,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Sofa Covers,credit_card,Medium,Not Available,0,216.0,3.0,0.5,10.4,648.0,324.0,324.0,313.6,104.53333333333335,108.0,0.03209876543209877,334.4,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122.0,1.0,0.5,4.1,122.0,61.0,61.0,56.9,56.9,61.0,0.06721311475409836,65.1,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Umbrellas,money_order,Medium,Not Available,0,70.0,3.0,0.2,2.3,210.0,42.0,168.0,165.7,55.23333333333333,56.0,0.013690476190476189,170.3,0.0,0.0,0,0
2018-11-20,Not Available,Auto & Accessories,Car Seat Covers,credit_card,Critical,Not Available,0,114.0,1.0,0.2,2.7,114.0,22.8,91.2,88.5,88.5,91.2,0.02960526315789474,93.9,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Bed Sheets,money_order,Medium,Not Available,0,211.0,1.0,0.4,12.3,211.0,84.4,126.6,114.3,114.3,126.6,0.0971563981042654,138.9,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Dinning Tables,money_order,High,Not Available,0,119.0,1.0,0.2,3.8,119.0,23.8,95.2,91.4,91.4,95.2,0.03991596638655462,99.0,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Casula Shoes,credit_card,Medium,Not Available,0,122.0,4.0,0.1,3.7,488.0,48.800000000000004,439.2,435.5,108.875,109.8,0.008424408014571949,442.9,0.0,0.0,0,0
2018-11-20,Not Available,Fashion,Sports Wear,money_order,Medium,Not Available,0,85.0,5.0,0.3,1.7,425.0,127.5,297.5,295.8,59.160000000000004,59.5,0.005714285714285714,299.2,0.0,0.0,0,0
2018-11-20,Not Available,Home & Furniture,Sofas,credit_card,Medium,Not Available,0,67.0,2.0,0.5,3.4,134.0,67.0,67.0,63.6,31.8,33.5,0.050746268656716415,70.4,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Titak watch,credit_card,High,Not Available,0,228.0,2.0,0.1,14.3,456.0,45.6,410.4,396.09999999999997,198.04999999999998,205.2,0.03484405458089669,424.7,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Shoe Rack,credit_card,Medium,Not Available,0,124.0,4.0,0.2,3.4,496.0,99.2,396.8,393.40000000000003,98.35000000000001,99.2,0.008568548387096774,400.2,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Shoe Rack,credit_card,Medium,Not Available,0,124.0,3.0,0.2,3.7,372.0,74.4,297.6,293.90000000000003,97.96666666666668,99.2,0.01243279569892473,301.3,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34.0,1.0,0.4,3.4,34.0,13.600000000000001,20.4,17.0,17.0,20.4,0.16666666666666669,23.799999999999997,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Sports Wear,credit_card,High,Not Available,0,85.0,3.0,0.1,0.2,255.0,25.5,229.5,229.3,76.43333333333334,76.5,0.0008714596949891068,229.7,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Umbrellas,debit_card,Medium,Not Available,0,70.0,1.0,0.4,3.5,70.0,28.0,42.0,38.5,38.5,42.0,0.08333333333333333,45.5,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Suits,credit_card,Low,Not Available,0,109.0,2.0,0.2,2.5,218.0,43.6,174.4,171.9,85.95,87.2,0.0143348623853211,176.9,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Fossil Watch,credit_card,Low,Not Available,0,159.0,1.0,0.5,5.5,159.0,79.5,79.5,74.0,74.0,79.5,0.06918238993710692,85.0,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85.0,1.0,0.1,0.2,85.0,8.5,76.5,76.3,76.3,76.5,0.0026143790849673205,76.7,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Suits,credit_card,Medium,Not Available,0,109.0,1.0,0.4,2.5,109.0,43.6,65.4,62.900000000000006,62.900000000000006,65.4,0.0382262996941896,67.9,0.0,0.0,0,0
2018-11-21,Not Available,Auto & Accessories,Car Seat Covers,credit_card,Critical,Not Available,0,114.0,5.0,0.2,2.3,570.0,114.0,456.0,453.7,90.74,91.2,0.005043859649122806,458.3,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Dinning Tables,credit_card,Medium,Not Available,0,119.0,3.0,0.2,3.5,357.0,71.4,285.6,282.1,94.03333333333335,95.2,0.012254901960784314,289.1,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Shoe Rack,money_order,Medium,Not Available,0,124.0,5.0,0.3,1.3,620.0,186.0,434.0,432.7,86.53999999999999,86.8,0.0029953917050691246,435.3,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,T - Shirts,e_wallet,High,Not Available,0,248.0,1.0,0.5,13.1,248.0,124.0,124.0,110.9,110.9,124.0,0.10564516129032257,137.1,0.0,0.0,0,0
2018-11-21,Not Available,Auto & Accessories,Car Speakers,money_order,Critical,Not Available,0,211.0,1.0,0.1,12.5,211.0,21.1,189.9,177.4,177.4,189.9,0.06582411795681938,202.4,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Sofa Covers,e_wallet,High,Not Available,0,216.0,1.0,0.4,12.7,216.0,86.4,129.6,116.89999999999999,116.89999999999999,129.6,0.09799382716049383,142.29999999999998,0.0,0.0,0,0
2018-11-21,Not Available,Auto & Accessories,Tyre,credit_card,Critical,Not Available,0,250.0,1.0,0.1,16.5,250.0,25.0,225.0,208.5,208.5,225.0,0.07333333333333333,241.5,0.0,0.0,0,0
2018-11-21,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211.0,1.0,0.2,12.9,211.0,42.2,168.8,155.9,155.9,168.8,0.0764218009478673,181.70000000000002,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Fossil Watch,credit_card,Critical,Not Available,0,159.0,1.0,0.5,7.4,159.0,79.5,79.5,72.1,72.1,79.5,0.09308176100628932,86.9,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62.0,5.0,0.5,1.2,310.0,155.0,155.0,153.8,30.76,31.0,0.007741935483870968,156.2,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,T - Shirts,credit_card,Medium,Not Available,0,248.0,1.0,0.3,16.1,248.0,74.39999999999999,173.60000000000002,157.50000000000003,157.50000000000003,173.60000000000002,0.09274193548387097,189.70000000000002,0.0,0.0,0,0
2018-11-21,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122.0,2.0,0.2,3.7,244.0,48.800000000000004,195.2,191.5,95.75,97.6,0.01895491803278689,198.89999999999998,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,Jeans,credit_card,Critical,Not Available,0,218.0,2.0,0.4,12.9,436.0,174.4,261.6,248.70000000000002,124.35000000000001,130.8,0.04931192660550458,274.5,0.0,0.0,0,0
2018-11-22,Not Available,Electronic,Speakers,credit_card,High,Not Available,0,130.0,1.0,0.1,4.4,130.0,13.0,117.0,112.6,112.6,117.0,0.03760683760683761,121.4,0.0,0.0,0,0
2018-11-22,Not Available,Home & Furniture,Towels,credit_card,High,Not Available,0,228.0,5.0,0.3,9.1,1140.0,342.0,798.0,788.9,157.78,159.6,0.011403508771929824,807.1,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,T - Shirts,credit_card,Medium,Not Available,0,248.0,1.0,0.4,14.8,248.0,99.2,148.8,134.0,134.0,148.8,0.09946236559139784,163.60000000000002,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,Running Shoes,credit_card,Medium,Not Available,0,224.0,3.0,0.4,11.7,672.0,268.8,403.2,391.5,130.5,134.4,0.02901785714285714,414.9,0.0,0.0,0,0
2018-11-22,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34.0,4.0,0.3,0.9,136.0,40.8,95.2,94.3,23.575,23.8,0.009453781512605041,96.10000000000001,0.0,0.0,0,0
2018-11-22,Not Available,Electronic,Mixer/Juicer,credit_card,Medium,Not Available,0,83.0,2.0,0.2,4.2,166.0,33.2,132.8,128.60000000000002,64.30000000000001,66.4,0.03162650602409638,137.0,0.0,0.0,0,0
2018-11-22,Not Available,Auto & Accessories,Car Mat,e_wallet,Medium,Not Available,0,54.0,1.0,0.2,1.1,54.0,10.8,43.2,42.1,42.1,43.2,0.025462962962962965,44.300000000000004,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,Fossil Watch,money_order,Medium,Not Available,0,159.0,3.0,0.2,6.9,477.0,95.4,381.6,374.70000000000005,124.90000000000002,127.2,0.018081761006289308,388.5,0.0,0.0,0,0
2018-11-22,Not Available,Home & Furniture,Curtains,credit_card,High,Not Available,0,34.0,2.0,0.1,1.7,68.0,6.800000000000001,61.2,59.5,29.75,30.6,0.027777777777777776,62.900000000000006,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218.0,1.0,0.5,12.7,218.0,109.0,109.0,96.3,96.3,109.0,0.1165137614678899,121.7,0.0,0.0,0,0
2018-11-22,Not Available,Home & Furniture,Dinning Tables,money_order,High,Not Available,0,119.0,1.0,0.3,3.5,119.0,35.699999999999996,83.30000000000001,79.80000000000001,79.80000000000001,83.30000000000001,0.04201680672268907,86.80000000000001,0.0,0.0,0,0
2018-11-22,Not Available,Home & Furniture,Dinning Tables,money_order,Medium,Not Available,0,119.0,1.0,0.3,2.7,119.0,35.699999999999996,83.30000000000001,80.60000000000001,80.60000000000001,83.30000000000001,0.03241296518607443,86.00000000000001,0.0,0.0,0,0
2018-11-22,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85.0,4.0,0.5,2.1,340.0,170.0,170.0,167.9,41.975,42.5,0.012352941176470589,172.1,0.0,0.0,0,0
