Date,Country,Category,ProductName,PaymentMethod,OrderPriority,ReturnStatus,ReturnBinary,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Discount_Amount,Net_Revenue,Estimated_Profit,Profit_per_unit,Effective_UnitPrice,Shipping_Burden,Order_Value,stringencyindex,stay_home_requirement,is_covid,is_lockdown
7/27/2018,Not Available,Auto & Accessories,Car & Bike Care,credit_card,High,Not Available,0,118,1,0.3,2.7,118,35.4,82.6,79.9,79.9,82.6,0.032687651,85.3,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Sofa Covers,credit_card,High,Not Available,0,216,3,0.3,10.4,648,194.4,453.6,443.2,147.7333333,151.2,0.02292769,464,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34,3,0.4,1.1,102,40.8,61.2,60.1,20.03333333,20.4,0.017973856,62.3,0,0,0,0
7/27/2018,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122,4,0.5,1.8,488,244,244,242.2,60.55,61,0.007377049,245.8,0,0,0,0
7/27/2018,Not Available,Electronic,Mixer/Juicer,credit_card,Medium,Not Available,0,83,4,0.2,2.1,332,66.4,265.6,263.5,65.875,66.4,0.007906627,267.7,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Seat Covers,credit_card,Medium,Not Available,0,114,1,0.3,2.8,114,34.2,79.8,77,77,79.8,0.035087719,82.6,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Umbrellas,money_order,Medium,Not Available,0,70,2,0.1,1.8,140,14,126,124.2,62.1,63,0.014285714,127.8,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,4,0.3,1.8,280,84,196,194.2,48.55,49,0.009183673,197.8,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Speakers,money_order,High,Not Available,0,211,4,0.2,11.4,844,168.8,675.2,663.8,165.95,168.8,0.016883886,686.6,0,0,0,0
7/27/2018,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85,5,0.5,1.7,425,212.5,212.5,210.8,42.16,42.5,0.008,214.2,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34,1,0.3,0.7,34,10.2,23.8,23.1,23.1,23.8,0.029411765,24.5,0,0,0,0
7/27/2018,Not Available,Fashion,Sneakers,credit_card,Critical,Not Available,0,62,2,0.5,3.1,124,62,62,58.9,29.45,31,0.05,65.1,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Pillow & Neck Rest,credit_card,Critical,Not Available,0,231,1,0.3,12.8,231,69.3,161.7,148.9,148.9,161.7,0.079158936,174.5,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Dinning Tables,credit_card,High,Not Available,0,119,5,0.3,2.1,595,178.5,416.5,414.4,82.88,83.3,0.005042017,418.6,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Speakers,credit_card,High,Not Available,0,211,4,0.1,10.6,844,84.4,759.6,749,187.25,189.9,0.013954713,770.2,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Seat Covers,credit_card,Medium,Not Available,0,114,4,0.1,2.9,456,45.6,410.4,407.5,101.875,102.6,0.007066277,413.3,0,0,0,0
7/27/2018,Not Available,Fashion,Suits,credit_card,Medium,Not Available,0,109,3,0.5,1.3,327,163.5,163.5,162.2,54.06666667,54.5,0.00795107,164.8,0,0,0,0
7/27/2018,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62,2,0.5,3.1,124,62,62,58.9,29.45,31,0.05,65.1,0,0,0,0
7/27/2018,Not Available,Fashion,Titak watch,credit_card,High,Not Available,0,228,1,0.5,13.7,228,114,114,100.3,100.3,114,0.120175439,127.7,0,0,0,0
7/27/2018,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218,1,0.4,12.9,218,87.2,130.8,117.9,117.9,130.8,0.098623853,143.7,0,0,0,0
7/27/2018,Not Available,Fashion,Formal Shoes,money_order,Medium,Not Available,0,213,2,0.2,12.4,426,85.2,340.8,328.4,164.2,170.4,0.036384977,353.2,0,0,0,0
7/27/2018,Not Available,Fashion,Fossil Watch,e_wallet,High,Not Available,0,159,2,0.4,6.6,318,127.2,190.8,184.2,92.1,95.4,0.034591195,197.4,0,0,0,0
7/27/2018,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62,3,0.3,2.1,186,55.8,130.2,128.1,42.7,43.4,0.016129032,132.3,0,0,0,0
7/27/2018,Not Available,Fashion,Sneakers,credit_card,High,Not Available,0,62,4,0.1,1.6,248,24.8,223.2,221.6,55.4,55.8,0.007168459,224.8,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car Speakers,money_order,High,Not Available,0,211,4,0.2,9.7,844,168.8,675.2,665.5,166.375,168.8,0.014366114,684.9,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,1,0.1,1.4,70,7,63,61.6,61.6,63,0.022222222,64.4,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Curtains,credit_card,High,Not Available,0,34,2,0.4,1.7,68,27.2,40.8,39.1,19.55,20.4,0.041666667,42.5,0,0,0,0
7/27/2018,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122,4,0.4,2.2,488,195.2,292.8,290.6,72.65,73.2,0.007513661,295,0,0,0,0
7/27/2018,Not Available,Fashion,Fossil Watch,credit_card,High,Not Available,0,159,1,0.5,7.1,159,79.5,79.5,72.4,72.4,79.5,0.089308176,86.6,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Beds,credit_card,High,Not Available,0,78,1,0.3,7.8,78,23.4,54.6,46.8,46.8,54.6,0.142857143,62.4,0,0,0,0
7/27/2018,Not Available,Fashion,T - Shirts,credit_card,Critical,Not Available,0,248,1,0.5,16.6,248,124,124,107.4,107.4,124,0.133870968,140.6,0,0,0,0
7/27/2018,Not Available,Fashion,T - Shirts,e_wallet,Medium,Not Available,0,248,1,0.5,13.1,248,124,124,110.9,110.9,124,0.105645161,137.1,0,0,0,0
7/27/2018,Not Available,Fashion,Fossil Watch,credit_card,High,Not Available,0,159,5,0.3,5.5,795,238.5,556.5,551,110.2,111.3,0.009883199,562,0,0,0,0
7/27/2018,Not Available,Fashion,Formal Shoes,credit_card,Medium,Not Available,0,213,1,0.5,12.2,213,106.5,106.5,94.3,94.3,106.5,0.114553991,118.7,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Towels,credit_card,Medium,Not Available,0,228,3,0.2,14.1,684,136.8,547.2,533.1,177.7,182.4,0.025767544,561.3,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211,4,0.3,8.9,844,253.2,590.8,581.9,145.475,147.7,0.01506432,599.7,0,0,0,0
7/27/2018,Not Available,Fashion,Suits,money_order,Medium,Not Available,0,109,1,0.2,2,109,21.8,87.2,85.2,85.2,87.2,0.02293578,89.2,0,0,0,0
7/27/2018,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196,4,0.4,8.5,784,313.6,470.4,461.9,115.475,117.6,0.018069728,478.9,0,0,0,0
7/27/2018,Not Available,Fashion,Running Shoes,money_order,High,Not Available,0,224,5,0.4,9.9,1120,448,672,662.1,132.42,134.4,0.014732143,681.9,0,0,0,0
7/27/2018,Not Available,Fashion,Titak watch,e_wallet,Medium,Not Available,0,228,1,0.4,12.1,228,91.2,136.8,124.7,124.7,136.8,0.088450292,148.9,0,0,0,0
7/27/2018,Not Available,Fashion,Titak watch,credit_card,High,Not Available,0,228,2,0.5,12.5,456,228,228,215.5,107.75,114,0.054824561,240.5,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Curtains,credit_card,High,Not Available,0,34,2,0.4,0.9,68,27.2,40.8,39.9,19.95,20.4,0.022058824,41.7,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Sofa Covers,credit_card,Low,Not Available,0,216,1,0.2,13.4,216,43.2,172.8,159.4,159.4,172.8,0.077546296,186.2,0,0,0,0
7/27/2018,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85,2,0.2,0.2,170,34,136,135.8,67.9,68,0.001470588,136.2,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Tyre,credit_card,Medium,Not Available,0,250,1,0.1,16.8,250,25,225,208.2,208.2,225,0.074666667,241.8,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Bike Tyres,credit_card,Medium,Not Available,0,72,1,0.1,1.4,72,7.2,64.8,63.4,63.4,64.8,0.021604938,66.2,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Beds,credit_card,High,Not Available,0,78,2,0.1,3.9,156,15.6,140.4,136.5,68.25,70.2,0.027777778,144.3,0,0,0,0
7/27/2018,Not Available,Auto & Accessories,Car & Bike Care,money_order,High,Not Available,0,118,1,0.2,3.6,118,23.6,94.4,90.8,90.8,94.4,0.038135593,98,0,0,0,0
7/27/2018,Not Available,Fashion,Running Shoes,credit_card,High,Not Available,0,224,3,0.5,13.7,672,336,336,322.3,107.4333333,112,0.04077381,349.7,0,0,0,0
7/27/2018,Not Available,Fashion,Titak watch,credit_card,Medium,Not Available,0,228,1,0.4,13.9,228,91.2,136.8,122.9,122.9,136.8,0.101608187,150.7,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Towels,credit_card,Medium,Not Available,0,228,5,0.3,9.1,1140,342,798,788.9,157.78,159.6,0.011403509,807.1,0,0,0,0
7/27/2018,Not Available,Fashion,Casula Shoes,money_order,Medium,Not Available,0,122,3,0.4,2.7,366,146.4,219.6,216.9,72.3,73.2,0.012295082,222.3,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Sofas,money_order,Medium,Not Available,0,67,3,0.2,2.2,201,40.2,160.8,158.6,52.86666667,53.6,0.013681592,163,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211,5,0.3,7.8,1055,316.5,738.5,730.7,146.14,147.7,0.01056195,746.3,0,0,0,0
7/27/2018,Not Available,Fashion,Titak watch,money_order,Medium,Not Available,0,228,1,0.5,14.6,228,114,114,99.4,99.4,114,0.128070175,128.6,0,0,0,0
7/27/2018,Not Available,Electronic,Mouse,e_wallet,Medium,Not Available,0,111,2,0.1,2.4,222,22.2,199.8,197.4,98.7,99.9,0.012012012,202.2,0,0,0,0
7/27/2018,Not Available,Fashion,Shirts,credit_card,High,Not Available,0,196,2,0.2,10.8,392,78.4,313.6,302.8,151.4,156.8,0.034438776,324.4,0,0,0,0
7/27/2018,Not Available,Fashion,Casula Shoes,money_order,High,Not Available,0,122,3,0.4,2.7,366,146.4,219.6,216.9,72.3,73.2,0.012295082,222.3,0,0,0,0
7/27/2018,Not Available,Fashion,T - Shirts,money_order,Medium,Not Available,0,248,1,0.5,15.6,248,124,124,108.4,108.4,124,0.125806452,139.6,0,0,0,0
7/27/2018,Not Available,Home & Furniture,Shoe Rack,credit_card,High,Not Available,0,124,3,0.3,3.3,372,111.6,260.4,257.1,85.7,86.8,0.012672811,263.7,0,0,0,0
7/27/2018,Not Available,Electronic,Mouse,credit_card,High,Not Available,0,111,2,0.2,2.2,222,44.4,177.6,175.4,87.7,88.8,0.012387387,179.8,0,0,0,0
7/28/2018,Not Available,Fashion,Casula Shoes,credit_card,High,Not Available,0,122,5,0.1,3.6,610,61,549,545.4,109.08,109.8,0.006557377,552.6,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Towels,credit_card,Medium,Not Available,0,228,1,0.4,10.2,228,91.2,136.8,126.6,126.6,136.8,0.074561404,147,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Body Covers,credit_card,High,Not Available,0,117,2,0.2,3.2,234,46.8,187.2,184,92,93.6,0.017094017,190.4,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinning Tables,credit_card,Medium,Not Available,0,119,1,0.4,3.4,119,47.6,71.4,68,68,71.4,0.047619048,74.8,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car & Bike Care,credit_card,High,Not Available,0,118,1,0.3,2,118,35.4,82.6,80.6,80.6,82.6,0.024213075,84.6,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Beds,e_wallet,Medium,Not Available,0,78,1,0.3,7.8,78,23.4,54.6,46.8,46.8,54.6,0.142857143,62.4,0,0,0,0
7/28/2018,Not Available,Fashion,Formal Shoes,debit_card,High,Not Available,0,213,2,0.5,12.9,426,213,213,200.1,100.05,106.5,0.06056338,225.9,0,0,0,0
7/28/2018,Not Available,Electronic,Mixer/Juicer,credit_card,High,Not Available,0,83,2,0.1,0.1,166,16.6,149.4,149.3,74.65,74.7,0.000669344,149.5,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Seat Covers,debit_card,Medium,Not Available,0,114,4,0.3,2,456,136.8,319.2,317.2,79.3,79.8,0.006265664,321.2,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Sofas,credit_card,Low,Not Available,0,67,2,0.4,3.4,134,53.6,80.4,77,38.5,40.2,0.042288557,83.8,0,0,0,0
7/28/2018,Not Available,Fashion,Casula Shoes,credit_card,Medium,Not Available,0,122,2,0.1,4,244,24.4,219.6,215.6,107.8,109.8,0.018214936,223.6,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car & Bike Care,credit_card,Medium,Not Available,0,118,1,0.3,2.7,118,35.4,82.6,79.9,79.9,82.6,0.032687651,85.3,0,0,0,0
7/28/2018,Not Available,Fashion,Titak watch,credit_card,Medium,Not Available,0,228,2,0.4,13,456,182.4,273.6,260.6,130.3,136.8,0.04751462,286.6,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Mat,credit_card,Medium,Not Available,0,54,1,0.3,1.8,54,16.2,37.8,36,36,37.8,0.047619048,39.6,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Curtains,money_order,Medium,Not Available,0,34,1,0.2,3.4,34,6.8,27.2,23.8,23.8,27.2,0.125,30.6,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Mat,credit_card,Medium,Not Available,0,54,1,0.3,5.4,54,16.2,37.8,32.4,32.4,37.8,0.142857143,43.2,0,0,0,0
7/28/2018,Not Available,Fashion,Shirts,credit_card,High,Not Available,0,196,1,0.5,11,196,98,98,87,87,98,0.112244898,109,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Mat,credit_card,High,Not Available,0,54,1,0.1,5.4,54,5.4,48.6,43.2,43.2,48.6,0.111111111,54,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Sofa Covers,credit_card,Low,Not Available,0,216,3,0.5,10.4,648,324,324,313.6,104.5333333,108,0.032098765,334.4,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinning Tables,money_order,High,Not Available,0,119,1,0.1,3.3,119,11.9,107.1,103.8,103.8,107.1,0.030812325,110.4,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,1,0.2,3.5,70,14,56,52.5,52.5,56,0.0625,59.5,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car & Bike Care,credit_card,Critical,Not Available,0,118,1,0.3,2.7,118,35.4,82.6,79.9,79.9,82.6,0.032687651,85.3,0,0,0,0
7/28/2018,Not Available,Fashion,Sneakers,credit_card,Low,Not Available,0,62,1,0.3,6.2,62,18.6,43.4,37.2,37.2,43.4,0.142857143,49.6,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinner Crockery,credit_card,Medium,Not Available,0,133,2,0.1,4.8,266,26.6,239.4,234.6,117.3,119.7,0.020050125,244.2,0,0,0,0
7/28/2018,Not Available,Fashion,Fossil Watch,credit_card,Medium,Not Available,0,159,3,0.4,6,477,190.8,286.2,280.2,93.4,95.4,0.020964361,292.2,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Speakers,credit_card,High,Not Available,0,211,5,0.3,8.9,1055,316.5,738.5,729.6,145.92,147.7,0.012051456,747.4,0,0,0,0
7/28/2018,Not Available,Fashion,Sneakers,credit_card,Medium,Not Available,0,62,5,0.5,1.2,310,155,155,153.8,30.76,31,0.007741935,156.2,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Curtains,money_order,Medium,Not Available,0,34,1,0.5,3.4,34,17,17,13.6,13.6,17,0.2,20.4,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Bike Tyres,credit_card,Medium,Not Available,0,72,1,0.2,3.6,72,14.4,57.6,54,54,57.6,0.0625,61.2,0,0,0,0
7/28/2018,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85,1,0.5,0.1,85,42.5,42.5,42.4,42.4,42.5,0.002352941,42.6,0,0,0,0
7/28/2018,Not Available,Electronic,Samsung Mobile,credit_card,High,Not Available,0,220,3,0.2,10.7,660,132,528,517.3,172.4333333,176,0.020265152,538.7,0,0,0,0
7/28/2018,Not Available,Fashion,Running Shoes,credit_card,Critical,Not Available,0,224,4,0.4,10.8,896,358.4,537.6,526.8,131.7,134.4,0.020089286,548.4,0,0,0,0
7/28/2018,Not Available,Fashion,Shirts,credit_card,Low,Not Available,0,196,2,0.4,10,392,156.8,235.2,225.2,112.6,117.6,0.042517007,245.2,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,3,0.1,2.3,210,21,189,186.7,62.23333333,63,0.012169312,191.3,0,0,0,0
7/28/2018,Not Available,Fashion,Sports Wear,money_order,Medium,Not Available,0,85,5,0.4,1.7,425,170,255,253.3,50.66,51,0.006666667,256.7,0,0,0,0
7/28/2018,Not Available,Fashion,Jeans,money_order,Medium,Not Available,0,218,5,0.4,9.4,1090,436,654,644.6,128.92,130.8,0.014373089,663.4,0,0,0,0
7/28/2018,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218,5,0.2,11.6,1090,218,872,860.4,172.08,174.4,0.013302752,883.6,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Tyre,money_order,Medium,Not Available,0,250,1,0.2,16.5,250,50,200,183.5,183.5,200,0.0825,216.5,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinner Crockery,credit_card,Medium,Not Available,0,133,1,0.4,4.2,133,53.2,79.8,75.6,75.6,79.8,0.052631579,84,0,0,0,0
7/28/2018,Not Available,Fashion,Fossil Watch,money_order,High,Not Available,0,159,2,0.3,6.9,318,95.4,222.6,215.7,107.85,111.3,0.030997305,229.5,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Sofa Covers,credit_card,Medium,Not Available,0,216,1,0.3,11.4,216,64.8,151.2,139.8,139.8,151.2,0.075396825,162.6,0,0,0,0
7/28/2018,Not Available,Fashion,Suits,credit_card,High,Not Available,0,109,2,0.2,2.5,218,43.6,174.4,171.9,85.95,87.2,0.014334862,176.9,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Pillow & Neck Rest,credit_card,Critical,Not Available,0,231,1,0.3,12.8,231,69.3,161.7,148.9,148.9,161.7,0.079158936,174.5,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinner Crockery,money_order,Medium,Not Available,0,133,1,0.3,4.5,133,39.9,93.1,88.6,88.6,93.1,0.048335124,97.6,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Bed Sheets,credit_card,Low,Not Available,0,211,2,0.3,10.6,422,126.6,295.4,284.8,142.4,147.7,0.035883548,306,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Seat Covers,credit_card,Critical,Not Available,0,114,1,0.3,2.8,114,34.2,79.8,77,77,79.8,0.035087719,82.6,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Tyre,credit_card,Medium,Not Available,0,250,1,0.1,16.8,250,25,225,208.2,208.2,225,0.074666667,241.8,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Towels,money_order,High,Not Available,0,228,2,0.3,13.4,456,136.8,319.2,305.8,152.9,159.6,0.04197995,332.6,0,0,0,0
7/28/2018,Not Available,Fashion,Fossil Watch,credit_card,Medium,Not Available,0,159,4,0.1,7.3,636,63.6,572.4,565.1,141.275,143.1,0.012753319,579.7,0,0,0,0
7/28/2018,Not Available,Fashion,Running Shoes,credit_card,High,Not Available,0,224,5,0.4,9.9,1120,448,672,662.1,132.42,134.4,0.014732143,681.9,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,1,0.2,3.5,70,14,56,52.5,52.5,56,0.0625,59.5,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Towels,e_wallet,Medium,Not Available,0,228,3,0.2,13.4,684,136.8,547.2,533.8,177.9333333,182.4,0.024488304,560.6,0,0,0,0
7/28/2018,Not Available,Fashion,Jeans,credit_card,Critical,Not Available,0,218,1,0.4,10.3,218,87.2,130.8,120.5,120.5,130.8,0.078746177,141.1,0,0,0,0
7/28/2018,Not Available,Fashion,T - Shirts,e_wallet,High,Not Available,0,248,5,0.4,14.3,1240,496,744,729.7,145.94,148.8,0.01922043,758.3,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Shoe Rack,credit_card,Low,Not Available,0,124,2,0.4,2.4,248,99.2,148.8,146.4,73.2,74.4,0.016129032,151.2,0,0,0,0
7/28/2018,Not Available,Fashion,Sports Wear,credit_card,Medium,Not Available,0,85,3,0.4,2.8,255,102,153,150.2,50.06666667,51,0.018300654,155.8,0,0,0,0
7/28/2018,Not Available,Electronic,Watch,credit_card,High,Not Available,0,104,3,0.2,1.8,312,62.4,249.6,247.8,82.6,83.2,0.007211538,251.4,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,5,0.4,1.4,350,140,210,208.6,41.72,42,0.006666667,211.4,0,0,0,0
7/28/2018,Not Available,Fashion,Running Shoes,e_wallet,High,Not Available,0,224,5,0.5,8.8,1120,560,560,551.2,110.24,112,0.015714286,568.8,0,0,0,0
7/28/2018,Not Available,Fashion,Suits,money_order,Medium,Not Available,0,109,3,0.3,1.9,327,98.1,228.9,227,75.66666667,76.3,0.008300568,230.8,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Body Covers,credit_card,High,Not Available,0,117,4,0.1,3.2,468,46.8,421.2,418,104.5,105.3,0.007597341,424.4,0,0,0,0
7/28/2018,Not Available,Fashion,T - Shirts,money_order,Medium,Not Available,0,248,2,0.5,15.3,496,248,248,232.7,116.35,124,0.061693548,263.3,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinner Crockery,credit_card,Low,Not Available,0,133,5,0.3,2,665,199.5,465.5,463.5,92.7,93.1,0.004296455,467.5,0,0,0,0
7/28/2018,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196,4,0.5,7.7,784,392,392,384.3,96.075,98,0.019642857,399.7,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Towels,credit_card,Medium,Not Available,0,228,1,0.4,13.9,228,91.2,136.8,122.9,122.9,136.8,0.101608187,150.7,0,0,0,0
7/28/2018,Not Available,Fashion,Jeans,credit_card,Medium,Not Available,0,218,1,0.1,13.6,218,21.8,196.2,182.6,182.6,196.2,0.069317023,209.8,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Beds,money_order,Medium,Not Available,0,78,5,0.2,1.6,390,78,312,310.4,62.08,62.4,0.005128205,313.6,0,0,0,0
7/28/2018,Not Available,Electronic,Mixer/Juicer,credit_card,Medium,Not Available,0,83,1,0.2,1.7,83,16.6,66.4,64.7,64.7,66.4,0.02560241,68.1,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinning Tables,credit_card,Medium,Not Available,0,119,1,0.3,3.5,119,35.7,83.3,79.8,79.8,83.3,0.042016807,86.8,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34,3,0.4,1.1,102,40.8,61.2,60.1,20.03333333,20.4,0.017973856,62.3,0,0,0,0
7/28/2018,Not Available,Fashion,Running Shoes,credit_card,High,Not Available,0,224,2,0.5,12.2,448,224,224,211.8,105.9,112,0.054464286,236.2,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Curtains,credit_card,Medium,Not Available,0,34,3,0.2,1.1,102,20.4,81.6,80.5,26.83333333,27.2,0.013480392,82.7,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Dinning Tables,credit_card,Medium,Not Available,0,119,5,0.2,2.7,595,119,476,473.3,94.66,95.2,0.005672269,478.7,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Sofas,credit_card,Medium,Not Available,0,67,1,0.2,3.4,67,13.4,53.6,50.2,50.2,53.6,0.063432836,57,0,0,0,0
7/28/2018,Not Available,Fashion,Sneakers,credit_card,High,Not Available,0,62,2,0.5,3.1,124,62,62,58.9,29.45,31,0.05,65.1,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Media Players,credit_card,Medium,Not Available,0,140,1,0.2,5.7,140,28,112,106.3,106.3,112,0.050892857,117.7,0,0,0,0
7/28/2018,Not Available,Fashion,Sports Wear,money_order,High,Not Available,0,85,4,0.2,2.1,340,68,272,269.9,67.475,68,0.007720588,274.1,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Pillow & Neck Rest,credit_card,High,Not Available,0,231,5,0.1,13.9,1155,115.5,1039.5,1025.6,205.12,207.9,0.013371813,1053.4,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Tyre,debit_card,Medium,Not Available,0,250,4,0.3,12,1000,300,700,688,172,175,0.017142857,712,0,0,0,0
7/28/2018,Not Available,Fashion,Titak watch,credit_card,Critical,Not Available,0,228,1,0.5,11.4,228,114,114,102.6,102.6,114,0.1,125.4,0,0,0,0
7/28/2018,Not Available,Fashion,Shirts,credit_card,Medium,Not Available,0,196,3,0.4,9.2,588,235.2,352.8,343.6,114.5333333,117.6,0.026077098,362,0,0,0,0
7/28/2018,Not Available,Fashion,Jeans,credit_card,High,Not Available,0,218,1,0.4,12.9,218,87.2,130.8,117.9,117.9,130.8,0.098623853,143.7,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Beds,credit_card,Medium,Not Available,0,78,3,0.4,2.6,234,93.6,140.4,137.8,45.93333333,46.8,0.018518519,143,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Bed Sheets,credit_card,Medium,Not Available,0,211,5,0.4,8.9,1055,422,633,624.1,124.82,126.6,0.014060032,641.9,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Tyre,credit_card,High,Not Available,0,250,2,0.2,14.5,500,100,400,385.5,192.75,200,0.03625,414.5,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Curtains,credit_card,High,Not Available,0,34,4,0.3,0.9,136,40.8,95.2,94.3,23.575,23.8,0.009453782,96.1,0,0,0,0
7/28/2018,Not Available,Home & Furniture,Umbrellas,credit_card,Medium,Not Available,0,70,2,0.4,3.5,140,56,84,80.5,40.25,42,0.041666667,87.5,0,0,0,0
7/28/2018,Not Available,Fashion,Formal Shoes,credit_card,Medium,Not Available,0,213,3,0.4,12,639,255.6,383.4,371.4,123.8,127.8,0.031298905,395.4,0,0,0,0
7/28/2018,Not Available,Auto & Accessories,Car Body Covers,credit_card,High,Not Available,0,117,1,0.2,3.5,117,23.4,93.6,90.1,90.1,93.6,0.037393162,97.1,0,0,0,0
7/28/2018,Not Available,Fashion,Shirts,credit_card,High,Not Available,0,196,2,0.3,10.4,392,117.6,274.4,264,132,137.2,0.037900875,284.8,0,0,0,0
7/28/2018,Not Available,Fashion,Suits,credit_card,Low,Not Available,0,109,1,0.4,1.6,109,43.6,65.4,63.8,63.8,65.4,0.024464832,67,0,0,0,0
7/28/2018,Not Available,Fashion,Fossil Watch,credit_card,High,Not Available,0,159,1,0.5,7.4,159,79.5,79.5,72.1,72.1,79.5,0.093081761,86.9,0,0,0,0
